12.9,0,-73,-16.609,-5.2806e-06,2.0683e-05
13,0,-73,-16.609,-5.272e-06,2.0649e-05
13.1,0,-73,-16.609,-5.2635e-06,2.0615e-05
13.2,0,-73,-16.609,-5.2549e-06,2.0582e-05
13.3,0,-73,-16.609,-5.2464e-06,2.0548e-05
13.4,0,-73,-16.609,-5.2378e-06,2.0515e-05
13.5,0,-73,-16.609,-5.2293e-06,2.0482e-05
13.6,0,-73,-16.609,-5.2208e-06,2.0448e-05
13.7,0,-73,-16.609,-5.2123e-06,2.0415e-05
13.8,0,-73,-16.609,-5.2038e-06,2.0382e-05
13.9,0,-73,-16.609,-5.1954e-06,2.0349e-05
14,0,-73,-16.609,-5.1869e-06,2.0315e-05
14.1,0,-73,-16.609,-5.1785e-06,2.0282e-05
14.2,0,-73,-16.609,-5.1701e-06,2.0249e-05
14.3,0,-73,-16.609,-5.1617e-06,2.0217e-05
14.4,0,-73,-16.609,-5.1533e-06,2.0184e-05
14.5,0,-73,-16.609,-5.1449e-06,2.0151e-05
14.6,0,-73,-16.609,-5.1365e-06,2.0118e-05
14.7,0,-73,-16.609,-5.1282e-06,2.0085e-05
14.8,0,-73,-16.609,-5.1198e-06,2.0053e-05
14.9,0,-73,-16.609,-5.1115e-06,2.002e-05
15,0,-73,-16.609,-5.1032e-06,1.9987e-05
15.1,0,-73,-16.609,-5.0949e-06,1.9955e-05
15.2,0,-73,-16.609,-5.0866e-06,1.9923e-05
15.3,0,-73,-16.609,-5.0783e-06,1.989e-05
15.4,0,-73,-16.609,-5.0701e-06,1.9858e-05
15.5,0,-73,-16.609,-5.0618e-06,1.9825e-05
15.6,0,-73,-16.609,-5.0536e-06,1.9793e-05
15.7,0,-73,-16.609,-5.0454e-06,1.9761e-05
15.8,0,-73,-16.609,-5.0372e-06,1.9729e-05
15.9,0,-73,-16.609,-5.029e-06,1.9697e-05
16,0,-73,-16.609,-5.0208e-06,1.9665e-05
16.1,0,-73,-16.609,-5.0126e-06,1.9633e-05
16.2,0,-73,-16.609,-5.0045e-06,1.9601e-05
16.3,0,-73,-16.609,-4.9963e-06,1.9569e-05
16.4,0,-73,-16.609,-4.9882e-06,1.9537e-05
16.5,0,-73,-16.609,-4.9801e-06,1.9505e-05
16.6,0,-73,-16.609,-4.972e-06,1.9474e-05
16.7,0,-73,-16.609,-4.9639e-06,1.9442e-05
16.8,0,-73,-16.609,-4.9558e-06,1.941e-05
16.9,0,-73,-16.609,-4.9478e-06,1.9379e-05
17,0,-73,-16.609,-4.9397e-06,1.9347e-05
17.1,0,-73,-16.609,-4.9317e-06,1.9316e-05
17.2,0,-73,-16.609,-4.9237e-06,1.9284e-05
17.3,0,-73,-16.609,-4.9157e-06,1.9253e-05
17.4,0,-73,-16.609,-4.9077e-06,1.9222e-05
17.5,0,-73,-16.609,-4.8997e-06,1.919e-05
17.6,0,-73,-16.609,-4.8917e-06,1.9159e-05
17.7,0,-73,-16.609,-4.8838e-06,1.9128e-05
17.8,0,-73,-16.609,-4.8758e-06,1.9097e-05
17.9,0,-73,-16.609,-4.8679e-06,1.9066e-05
18,0,-73,-16.609,-4.86e-06,1.9035e-05
18.1,0,-73,-16.609,-4.8521e-06,1.9004e-05
18.2,0,-73,-16.609,-4.8442e-06,1.8973e-05
18.3,0,-73,-16.609,-4.8363e-06,1.8942e-05
18.4,0,-73,-16.609,-4.8284e-06,1.8911e-05
18.5,0,-73,-16.609,-4.8206e-06,1.8881e-05
18.6,0,-73,-16.609,-4.8127e-06,1.885e-05
18.7,0,-73,-16.609,-4.8049e-06,1.8819e-05
18.8,0,-73,-16.609,-4.7971e-06,1.8789e-05
18.9,0,-73,-16.609,-4.7893e-06,1.8758e-05
19,0,-73,-16.609,-4.7815e-06,1.8727e-05
19.1,0,-73,-16.609,-4.7737e-06,1.8697e-05
19.2,0,-73,-16.609,-4.766e-06,1.8667e-05
19.3,0,-73,-16.609,-4.7582e-06,1.8636e-05
19.4,0,-73,-16.609,-4.7505e-06,1.8606e-05
19.5,0,-73,-16.609,-4.7427e-06,1.8576e-05
19.6,0,-73,-16.609,-4.735e-06,1.8545e-05
19.7,0,-73,-16.609,-4.7273e-06,1.8515e-05
19.8,0,-73,-16.609,-4.7196e-06,1.8485e-05
19.9,0,-73,-16.609,-4.712e-06,1.8455e-05
20,0,-73,-16.609,-4.7043e-06,1.8425e-05
20.1,0,-73,-16.609,-4.6966e-06,1.8395e-05
20.2,0,-73,-16.609,-4.689e-06,1.8365e-05
20.3,0,-73,-16.609,-4.6814e-06,1.8335e-05
20.4,0,-73,-16.609,-4.6738e-06,1.8306e-05
20.5,0,-73,-16.609,-4.6662e-06,1.8276e-05
20.6,0,-73,-16.609,-4.6586e-06,1.8246e-05
20.7,0,-73,-16.609,-4.651e-06,1.8216e-05
20.8,0,-73,-16.609,-4.6434e-06,1.8187e-05
20.9,0,-73,-16.609,-4.6359e-06,1.8157e-05
21,0,-73,-16.609,-4.6283e-06,1.8128e-05
21.1,0,-73,-16.609,-4.6208e-06,1.8098e-05
21.2,0,-73,-16.609,-4.6133e-06,1.8069e-05
21.3,0,-73,-16.609,-4.6058e-06,1.8039e-05
21.4,0,-73,-16.609,-4.5983e-06,1.801e-05
21.5,0,-73,-16.609,-4.5908e-06,1.7981e-05
21.6,0,-73,-16.609,-4.5833e-06,1.7951e-05
21.7,0,-73,-16.609,-4.5759e-06,1.7922e-05
21.8,0,-73,-16.609,-4.5685e-06,1.7893e-05
21.9,0,-73,-16.609,-4.561e-06,1.7864e-05
22,0,-73,-16.609,-4.5536e-06,1.7835e-05
22.1,0,-73,-16.609,-4.5462e-06,1.7806e-05
22.2,0,-73,-16.609,-4.5388e-06,1.7777e-05
22.3,0,-73,-16.609,-4.5314e-06,1.7748e-05
22.4,0,-73,-16.609,-4.524e-06,1.7719e-05
22.5,0,-73,-16.609,-4.5167e-06,1.769e-05
22.6,0,-73,-16.609,-4.5093e-06,1.7662e-05
22.7,0,-73,-16.609,-4.502e-06,1.7633e-05
22.8,0,-73,-16.609,-4.4947e-06,1.7604e-05
22.9,0,-73,-16.609,-4.4874e-06,1.7576e-05
23,0,-73,-16.609,-4.4801e-06,1.7547e-05
23.1,0,-73,-16.609,-4.4728e-06,1.7518e-05
23.2,0,-73,-16.609,-4.4655e-06,1.749e-05
23.3,0,-73,-16.609,-4.4583e-06,1.7461e-05
23.4,0,-73,-16.609,-4.451e-06,1.7433e-05
23.5,0,-73,-16.609,-4.4438e-06,1.7405e-05
23.6,0,-73,-16.609,-4.4365e-06,1.7376e-05
23.7,0,-73,-16.609,-4.4293e-06,1.7348e-05
23.8,0,-73,-16.609,-4.4221e-06,1.732e-05
23.9,0,-73,-16.609,-4.4149e-06,1.7292e-05
24,0,-73,-16.609,-4.4077e-06,1.7264e-05
24.1,0,-73,-16.609,-4.4006e-06,1.7236e-05
24.2,0,-73,-16.609,-4.3934e-06,1.7208e-05
24.3,0,-73,-16.609,-4.3863e-06,1.718e-05
24.4,0,-73,-16.609,-4.3791e-06,1.7152e-05
24.5,0,-73,-16.609,-4.372e-06,1.7124e-05
24.6,0,-73,-16.609,-4.3649e-06,1.7096e-05
24.7,0,-73,-16.609,-4.3578e-06,1.7068e-05
24.8,0,-73,-16.609,-4.3507e-06,1.704e-05
24.9,0,-73,-16.609,-4.3436e-06,1.7013e-05
25,0,-73,-16.609,-4.3366e-06,1.6985e-05
25.1,0,-73,-16.609,-4.3295e-06,1.6957e-05
25.2,0,-73,-16.609,-4.3225e-06,1.693e-05
25.3,0,-73,-16.609,-4.3154e-06,1.6902e-05
25.4,0,-73,-16.609,-4.3084e-06,1.6875e-05
25.5,0,-73,-16.609,-4.3014e-06,1.6847e-05
25.6,0,-73,-16.609,-4.2944e-06,1.682e-05
25.7,0,-73,-16.609,-4.2874e-06,1.6792e-05
25.8,0,-73,-16.609,-4.2805e-06,1.6765e-05
25.9,0,-73,-16.609,-4.2735e-06,1.6738e-05
26,0,-73,-16.609,-4.2665e-06,1.6711e-05
26.1,0,-73,-16.609,-4.2596e-06,1.6683e-05
26.2,0,-73,-16.609,-4.2527e-06,1.6656e-05
26.3,0,-73,-16.609,-4.2458e-06,1.6629e-05
26.4,0,-73,-16.609,-4.2389e-06,1.6602e-05
26.5,0,-73,-16.609,-4.232e-06,1.6575e-05
26.6,0,-73,-16.609,-4.2251e-06,1.6548e-05
26.7,0,-73,-16.609,-4.2182e-06,1.6521e-05
26.8,0,-73,-16.609,-4.2113e-06,1.6494e-05
26.9,0,-73,-16.609,-4.2045e-06,1.6468e-05
27,0,-73,-16.609,-4.1977e-06,1.6441e-05
27.1,0,-73,-16.609,-4.1908e-06,1.6414e-05
27.2,0,-73,-16.609,-4.184e-06,1.6387e-05
27.3,0,-73,-16.609,-4.1772e-06,1.6361e-05
27.4,0,-73,-16.609,-4.1704e-06,1.6334e-05
27.5,0,-73,-16.609,-4.1636e-06,1.6308e-05
27.6,0,-73,-16.609,-4.1569e-06,1.6281e-05
27.7,0,-73,-16.609,-4.1501e-06,1.6255e-05
27.8,0,-73,-16.609,-4.1433e-06,1.6228e-05
27.9,0,-73,-16.609,-4.1366e-06,1.6202e-05
28,0,-73,-16.609,-4.1299e-06,1.6175e-05
28.1,0,-73,-16.609,-4.1232e-06,1.6149e-05
28.2,0,-73,-16.609,-4.1165e-06,1.6123e-05
28.3,0,-73,-16.609,-4.1098e-06,1.6097e-05
28.4,0,-73,-16.609,-4.1031e-06,1.607e-05
28.5,0,-73,-16.609,-4.0964e-06,1.6044e-05
28.6,0,-73,-16.609,-4.0897e-06,1.6018e-05
28.7,0,-73,-16.609,-4.0831e-06,1.5992e-05
28.8,0,-73,-16.609,-4.0764e-06,1.5966e-05
28.9,0,-73,-16.609,-4.0698e-06,1.594e-05
29,0,-73,-16.609,-4.0632e-06,1.5914e-05
29.1,0,-73,-16.609,-4.0566e-06,1.5888e-05
29.2,0,-73,-16.609,-4.05e-06,1.5862e-05
29.3,0,-73,-16.609,-4.0434e-06,1.5837e-05
29.4,0,-73,-16.609,-4.0368e-06,1.5811e-05
29.5,0,-73,-16.609,-4.0303e-06,1.5785e-05
29.6,0,-73,-16.609,-4.0237e-06,1.5759e-05
29.7,0,-73,-16.609,-4.0172e-06,1.5734e-05
29.8,0,-73,-16.609,-4.0106e-06,1.5708e-05
29.9,0,-73,-16.609,-4.0041e-06,1.5683e-05
30,0,-73,-16.609,-3.9976e-06,1.5657e-05
30.1,0,-73,-16.609,-3.9911e-06,1.5632e-05
30.2,0,-73,-16.609,-3.9846e-06,1.5606e-05
30.3,0,-73,-16.609,-3.9781e-06,1.5581e-05
30.4,0,-73,-16.609,-3.9716e-06,1.5556e-05
30.5,0,-73,-16.609,-3.9652e-06,1.553e-05
30.6,0,-73,-16.609,-3.9587e-06,1.5505e-05
30.7,0,-73,-16.609,-3.9523e-06,1.548e-05
30.8,0,-73,-16.609,-3.9459e-06,1.5455e-05
30.9,0,-73,-16.609,-3.9395e-06,1.543e-05
31,0,-73,-16.609,-3.933e-06,1.5404e-05
31.1,0,-73,-16.609,-3.9266e-06,1.5379e-05
31.2,0,-73,-16.609,-3.9203e-06,1.5354e-05
31.3,0,-73,-16.609,-3.9139e-06,1.5329e-05
31.4,0,-73,-16.609,-3.9075e-06,1.5304e-05
31.5,0,-73,-16.609,-3.9012e-06,1.528e-05
31.6,0,-73,-16.609,-3.8948e-06,1.5255e-05
31.7,0,-73,-16.609,-3.8885e-06,1.523e-05
31.8,0,-73,-16.609,-3.8822e-06,1.5205e-05
31.9,0,-73,-16.609,-3.8758e-06,1.518e-05
32,0,-73,-16.609,-3.8695e-06,1.5156e-05
32.1,0,-73,-16.609,-3.8632e-06,1.5131e-05
32.2,0,-73,-16.609,-3.857e-06,1.5106e-05
32.3,0,-73,-16.609,-3.8507e-06,1.5082e-05
32.4,0,-73,-16.609,-3.8444e-06,1.5057e-05
32.5,0,-73,-16.609,-3.8382e-06,1.5033e-05
32.6,0,-73,-16.609,-3.8319e-06,1.5008e-05
32.7,0,-73,-16.609,-3.8257e-06,1.4984e-05
32.8,0,-73,-16.609,-3.8195e-06,1.496e-05
32.9,0,-73,-16.609,-3.8133e-06,1.4935e-05
33,0,-73,-16.609,-3.8071e-06,1.4911e-05
33.1,0,-73,-16.609,-3.8009e-06,1.4887e-05
33.2,0,-73,-16.609,-3.7947e-06,1.4863e-05
33.3,0,-73,-16.609,-3.7885e-06,1.4838e-05
33.4,0,-73,-16.608,-3.7824e-06,1.4814e-05
33.5,0,-73,-16.608,-3.7762e-06,1.479e-05
33.6,0,-73,-16.608,-3.7701e-06,1.4766e-05
33.7,0,-73,-16.608,-3.7639e-06,1.4742e-05
33.8,0,-73,-16.608,-3.7578e-06,1.4718e-05
33.9,0,-73,-16.608,-3.7517e-06,1.4694e-05
34,0,-73,-16.608,-3.7456e-06,1.467e-05
34.1,0,-73,-16.608,-3.7395e-06,1.4646e-05
34.2,0,-73,-16.608,-3.7334e-06,1.4623e-05
34.3,0,-73,-16.608,-3.7273e-06,1.4599e-05
34.4,0,-73,-16.608,-3.7213e-06,1.4575e-05
34.5,0,-73,-16.608,-3.7152e-06,1.4551e-05
34.6,0,-73,-16.608,-3.7092e-06,1.4528e-05
34.7,0,-73,-16.608,-3.7031e-06,1.4504e-05
34.8,0,-73,-16.608,-3.6971e-06,1.448e-05
34.9,0,-73,-16.608,-3.6911e-06,1.4457e-05
35,0,-73,-16.608,-3.6851e-06,1.4433e-05
35.1,0,-73,-16.608,-3.6791e-06,1.441e-05
35.2,0,-73,-16.608,-3.6731e-06,1.4386e-05
35.3,0,-73,-16.608,-3.6672e-06,1.4363e-05
35.4,0,-73,-16.608,-3.6612e-06,1.434e-05
35.5,0,-73,-16.608,-3.6552e-06,1.4316e-05
35.6,0,-73,-16.608,-3.6493e-06,1.4293e-05
35.7,0,-73,-16.608,-3.6434e-06,1.427e-05
35.8,0,-73,-16.608,-3.6374e-06,1.4247e-05
35.9,0,-73,-16.608,-3.6315e-06,1.4223e-05
36,0,-73,-16.608,-3.6256e-06,1.42e-05
36.1,0,-73,-16.608,-3.6197e-06,1.4177e-05
36.2,0,-73,-16.608,-3.6138e-06,1.4154e-05
36.3,0,-73,-16.608,-3.6079e-06,1.4131e-05
36.4,0,-73,-16.608,-3.6021e-06,1.4108e-05
36.5,0,-73,-16.608,-3.5962e-06,1.4085e-05
36.6,0,-73,-16.608,-3.5904e-06,1.4062e-05
36.7,0,-73,-16.608,-3.5845e-06,1.4039e-05
36.8,0,-73,-16.608,-3.5787e-06,1.4017e-05
36.9,0,-73,-16.608,-3.5729e-06,1.3994e-05
37,0,-73,-16.608,-3.5671e-06,1.3971e-05
37.1,0,-73,-16.608,-3.5613e-06,1.3948e-05
37.2,0,-73,-16.608,-3.5555e-06,1.3926e-05
37.3,0,-73,-16.608,-3.5497e-06,1.3903e-05
37.4,0,-73,-16.608,-3.5439e-06,1.388e-05
37.5,0,-73,-16.608,-3.5382e-06,1.3858e-05
37.6,0,-73,-16.608,-3.5324e-06,1.3835e-05
37.7,0,-73,-16.608,-3.5267e-06,1.3813e-05
37.8,0,-73,-16.608,-3.5209e-06,1.379e-05
37.9,0,-73,-16.608,-3.5152e-06,1.3768e-05
38,0,-73,-16.608,-3.5095e-06,1.3745e-05
38.1,0,-73,-16.608,-3.5038e-06,1.3723e-05
38.2,0,-73,-16.608,-3.4981e-06,1.3701e-05
38.3,0,-73,-16.608,-3.4924e-06,1.3678e-05
38.4,0,-73,-16.608,-3.4867e-06,1.3656e-05
38.5,0,-73,-16.608,-3.481e-06,1.3634e-05
38.6,0,-73,-16.608,-3.4754e-06,1.3612e-05
38.7,0,-73,-16.608,-3.4697e-06,1.359e-05
38.8,0,-73,-16.608,-3.4641e-06,1.3568e-05
38.9,0,-73,-16.608,-3.4584e-06,1.3546e-05
39,0,-73,-16.608,-3.4528e-06,1.3523e-05
39.1,0,-73,-16.608,-3.4472e-06,1.3501e-05
39.2,0,-73,-16.608,-3.4416e-06,1.348e-05
39.3,0,-73,-16.608,-3.436e-06,1.3458e-05
39.4,0,-73,-16.608,-3.4304e-06,1.3436e-05
39.5,0,-73,-16.608,-3.4248e-06,1.3414e-05
39.6,0,-73,-16.608,-3.4192e-06,1.3392e-05
39.7,0,-73,-16.608,-3.4137e-06,1.337e-05
39.8,0,-73,-16.608,-3.4081e-06,1.3349e-05
39.9,0,-73,-16.608,-3.4026e-06,1.3327e-05
40,0,-73,-16.608,-3.3971e-06,1.3305e-05
40.1,0,-73,-16.608,-3.3915e-06,1.3283e-05
40.2,0,-73,-16.608,-3.386e-06,1.3262e-05
40.3,0,-73,-16.608,-3.3805e-06,1.324e-05
40.4,0,-73,-16.608,-3.375e-06,1.3219e-05
40.5,0,-73,-16.608,-3.3695e-06,1.3197e-05
40.6,0,-73,-16.608,-3.364e-06,1.3176e-05
40.7,0,-73,-16.608,-3.3586e-06,1.3154e-05
40.8,0,-73,-16.608,-3.3531e-06,1.3133e-05
40.9,0,-73,-16.608,-3.3476e-06,1.3112e-05
41,0,-73,-16.608,-3.3422e-06,1.309e-05
41.1,0,-73,-16.608,-3.3368e-06,1.3069e-05
41.2,0,-73,-16.608,-3.3313e-06,1.3048e-05
41.3,0,-73,-16.608,-3.3259e-06,1.3027e-05
41.4,0,-73,-16.608,-3.3205e-06,1.3005e-05
41.5,0,-73,-16.608,-3.3151e-06,1.2984e-05
41.6,0,-73,-16.608,-3.3097e-06,1.2963e-05
41.7,0,-73,-16.608,-3.3043e-06,1.2942e-05
41.8,0,-73,-16.608,-3.299e-06,1.2921e-05
41.9,0,-73,-16.608,-3.2936e-06,1.29e-05
42,0,-73,-16.608,-3.2882e-06,1.2879e-05
42.1,0,-73,-16.608,-3.2829e-06,1.2858e-05
42.2,0,-73,-16.608,-3.2776e-06,1.2837e-05
42.3,0,-73,-16.608,-3.2722e-06,1.2816e-05
42.4,0,-73,-16.608,-3.2669e-06,1.2795e-05
42.5,0,-73,-16.608,-3.2616e-06,1.2775e-05
42.6,0,-73,-16.608,-3.2563e-06,1.2754e-05
42.7,0,-73,-16.608,-3.251e-06,1.2733e-05
42.8,0,-73,-16.608,-3.2457e-06,1.2712e-05
42.9,0,-73,-16.608,-3.2404e-06,1.2692e-05
43,0,-73,-16.608,-3.2351e-06,1.2671e-05
43.1,0,-73,-16.608,-3.2299e-06,1.265e-05
43.2,0,-73,-16.608,-3.2246e-06,1.263e-05
43.3,0,-73,-16.608,-3.2194e-06,1.2609e-05
43.4,0,-73,-16.608,-3.2141e-06,1.2589e-05
43.5,0,-73,-16.608,-3.2089e-06,1.2568e-05
43.6,0,-73,-16.608,-3.2037e-06,1.2548e-05
43.7,0,-73,-16.608,-3.1985e-06,1.2527e-05
43.8,0,-73,-16.608,-3.1933e-06,1.2507e-05
43.9,0,-73,-16.608,-3.1881e-06,1.2487e-05
44,0,-73,-16.608,-3.1829e-06,1.2466e-05
44.1,0,-73,-16.608,-3.1777e-06,1.2446e-05
44.2,0,-73,-16.608,-3.1726e-06,1.2426e-05
44.3,0,-73,-16.608,-3.1674e-06,1.2406e-05
44.4,0,-73,-16.608,-3.1623e-06,1.2385e-05
44.5,0,-73,-16.608,-3.1571e-06,1.2365e-05
44.6,0,-73,-16.608,-3.152e-06,1.2345e-05
44.7,0,-73,-16.608,-3.1468e-06,1.2325e-05
44.8,0,-73,-16.608,-3.1417e-06,1.2305e-05
44.9,0,-73,-16.608,-3.1366e-06,1.2285e-05
45,0,-73,-16.608,-3.1315e-06,1.2265e-05
45.1,0,-73,-16.608,-3.1264e-06,1.2245e-05
45.2,0,-73,-16.608,-3.1213e-06,1.2225e-05
45.3,0,-73,-16.608,-3.1163e-06,1.2205e-05
45.4,0,-73,-16.608,-3.1112e-06,1.2186e-05
45.5,0,-73,-16.608,-3.1061e-06,1.2166e-05
45.6,0,-73,-16.608,-3.1011e-06,1.2146e-05
